fila_id,venta_id,cliente_id,producto_id,fecha_compra,año,mes_texto,origen,cantidad,precio_unitario,monto
F-2362,FT-934968,CL-218,PRD-FD030,26/10/2022,2022,octubre,Simulada,4,20950,83800
F-2363,FT-934969,CL-198,PRD-FD011,26/10/2022,2022,octubre,Simulada,3,150950,452850
F-2364,FT-934969,CL-220,PRD-FD018,26/10/2022,2022,octubre,Simulada,4,65950,263800
F-2365,FT-934969,CL-241,PRD-FD012,25/10/2022,2022,octubre,Simulada,2,26600,53200
F-2366,FT-934969,CL-139,PRD-FD021,24/10/2022,2022,octubre,Simulada,2,124080,248160
F-2367,FT-934969,CL-067,PRD-FD003,24/10/2022,2022,octubre,Simulada,1,65950,65950
F-2368,FT-934970,CL-145,PRD-FD026,23/10/2022,2022,octubre,Simulada,1,127950,127950
F-2369,FT-934970,CL-276,PRD-FD029,23/10/2022,2022,octubre,Simulada,3,21450,64350
F-2370,FT-934971,CL-135,PRD-FD022,22/10/2022,2022,octubre,Simulada,3,20950,62850
F-2371,FT-934971,CL-116,PRD-FD022,22/10/2022,2022,octubre,Simulada,3,21950,65850
F-2372,FT-934971,CL-115,PRD-FD035,21/10/2022,2022,octubre,Simulada,3,8750,26250
F-2373,FT-934971,CL-097,PRD-FD002,21/10/2022,2022,octubre,Simulada,1,17950,17950
F-2374,FT-934972,CL-205,PRD-FD039,21/10/2022,2022,octubre,Simulada,4,68450,273800
F-2375,FT-934972,CL-054,PRD-FD015,19/10/2022,2022,octubre,Simulada,1,25950,25950
F-2376,FT-934973,CL-194,PRD-FD010,18/10/2022,2022,octubre,Simulada,2,42550,85100
F-2377,FT-934973,CL-085,PRD-FD032,18/10/2022,2022,octubre,Simulada,2,68950,137900
F-2378,FT-934973,CL-062,PRD-FD032,18/10/2022,2022,octubre,Simulada,1,16950,16950
F-2379,FT-934973,CL-165,PRD-FD034,17/10/2022,2022,octubre,Simulada,2,17950,35900
F-2380,FT-934974,CL-182,PRD-FD033,16/10/2022,2022,octubre,Simulada,2,5520,11040
F-2381,FT-934974,CL-188,PRD-FD032,15/10/2022,2022,octubre,Simulada,3,21950,65850
F-2382,FT-934975,CL-193,PRD-FD020,14/10/2022,2022,octubre,Simulada,3,16500,49500
F-2383,FT-934975,CL-232,PRD-FD038,14/10/2022,2022,octubre,Simulada,4,68950,275800
F-2384,FT-934975,CL-110,PRD-FD011,14/10/2022,2022,octubre,Simulada,1,48350,48350
F-2385,FT-934975,CL-238,PRD-FD020,14/10/2022,2022,octubre,Simulada,3,87950,263850
F-2386,FT-934976,CL-268,PRD-FD021,13/10/2022,2022,octubre,Simulada,2,21950,43900
F-2387,FT-934977,CL-120,PRD-FD034,12/10/2022,2022,octubre,Simulada,1,150950,150950
F-2388,FT-934978,CL-261,PRD-FD026,11/10/2022,2022,octubre,Simulada,4,11950,47800
F-2389,FT-934978,CL-227,PRD-FD009,11/10/2022,2022,octubre,Simulada,1,25950,25950
F-2390,FT-934979,CL-058,PRD-FD027,11/10/2022,2022,octubre,Simulada,2,68950,137900
F-2391,FT-934979,CL-222,PRD-FD025,10/10/2022,2022,octubre,Simulada,3,25950,77850
F-2392,FT-934979,CL-288,PRD-FD011,10/10/2022,2022,octubre,Simulada,1,150950,150950
F-2393,FT-934979,CL-163,PRD-FD031,10/10/2022,2022,octubre,Simulada,2,31408,62816
F-2394,FT-934979,CL-197,PRD-FD002,09/10/2022,2022,octubre,Simulada,1,31408,31408
F-2395,FT-934980,CL-138,PRD-FD011,09/10/2022,2022,octubre,Simulada,4,79350,317400
F-2396,FT-934980,CL-300,PRD-FD008,08/10/2022,2022,octubre,Simulada,2,68450,136900
F-2397,FT-934980,CL-177,PRD-FD035,08/10/2022,2022,octubre,Simulada,4,16950,67800
F-2398,FT-934980,CL-073,PRD-FD033,08/10/2022,2022,octubre,Simulada,2,68450,136900
F-2399,FT-934980,CL-222,PRD-FD009,07/10/2022,2022,octubre,Simulada,3,16500,49500
F-2400,FT-934981,CL-052,PRD-FD023,06/10/2022,2022,octubre,Simulada,1,25950,25950
F-2401,FT-934981,CL-029,PRD-FD027,06/10/2022,2022,octubre,Simulada,2,20950,41900
F-2402,FT-934981,CL-275,PRD-FD018,05/10/2022,2022,octubre,Simulada,2,68450,136900
F-2403,FT-934981,CL-190,PRD-FD024,05/10/2022,2022,octubre,Simulada,4,25950,103800
F-2404,FT-934982,CL-005,PRD-FD035,05/10/2022,2022,octubre,Simulada,3,127950,383850
F-2405,FT-934983,CL-238,PRD-FD035,04/10/2022,2022,octubre,Simulada,1,169950,169950
F-2406,FT-934983,CL-214,PRD-FD023,04/10/2022,2022,octubre,Simulada,3,21950,65850
F-2407,FT-934983,CL-010,PRD-FD018,04/10/2022,2022,octubre,Simulada,4,21450,85800
F-2408,FT-934983,CL-007,PRD-FD028,03/10/2022,2022,octubre,Simulada,1,20950,20950
F-2409,FT-934983,CL-001,PRD-FD022,03/10/2022,2022,octubre,Simulada,1,124080,124080
F-2410,FT-934984,CL-076,PRD-FD037,02/10/2022,2022,octubre,Simulada,4,68450,273800
F-2411,FT-934984,CL-220,PRD-FD022,02/10/2022,2022,octubre,Simulada,3,21450,64350
F-2412,FT-934984,CL-118,PRD-FD011,02/10/2022,2022,octubre,Simulada,1,16950,16950
F-2413,FT-934984,CL-028,PRD-FD009,01/10/2022,2022,octubre,Simulada,4,150950,603800
F-2414,FT-934985,CL-074,PRD-FD036,01/10/2022,2022,octubre,Simulada,3,10900,32700
F-2415,FT-934985,CL-055,PRD-FD004,30/09/2022,2022,septiembre,Simulada,4,48350,193400
F-2416,FT-934985,CL-156,PRD-FD024,30/09/2022,2022,septiembre,Simulada,3,21450,64350
F-2417,FT-934985,CL-224,PRD-FD038,30/09/2022,2022,septiembre,Simulada,3,20950,62850
F-2418,FT-934985,CL-124,PRD-FD010,29/09/2022,2022,septiembre,Simulada,4,42550,170200
F-2419,FT-934986,CL-224,PRD-FD032,29/09/2022,2022,septiembre,Simulada,1,62950,62950
F-2420,FT-934987,CL-263,PRD-FD006,29/09/2022,2022,septiembre,Simulada,4,21450,85800
F-2421,FT-934987,CL-056,PRD-FD020,29/09/2022,2022,septiembre,Simulada,1,25950,25950
F-2422,FT-934987,CL-105,PRD-FD040,28/09/2022,2022,septiembre,Simulada,1,26500,26500
F-2423,FT-934987,CL-144,PRD-FD011,28/09/2022,2022,septiembre,Simulada,1,81050,81050
F-2424,FT-934988,CL-072,PRD-FD028,26/09/2022,2022,septiembre,Simulada,1,103950,103950
F-2425,FT-934988,CL-057,PRD-FD015,25/09/2022,2022,septiembre,Simulada,2,48950,97900
F-2426,FT-934988,CL-211,PRD-FD035,25/09/2022,2022,septiembre,Simulada,1,5520,5520
F-2427,FT-934988,CL-076,PRD-FD002,24/09/2022,2022,septiembre,Simulada,2,18400,36800
F-2428,FT-934989,CL-174,PRD-FD009,24/09/2022,2022,septiembre,Simulada,3,10900,32700
F-2429,FT-934989,CL-020,PRD-FD027,24/09/2022,2022,septiembre,Simulada,1,21950,21950
F-2430,FT-934989,CL-014,PRD-FD026,23/09/2022,2022,septiembre,Simulada,1,25950,25950
F-2431,FT-934989,CL-213,PRD-FD008,22/09/2022,2022,septiembre,Simulada,2,150950,301900
F-2432,FT-934989,CL-280,PRD-FD005,21/09/2022,2022,septiembre,Simulada,1,25950,25950
F-2433,FT-934990,CL-162,PRD-FD007,20/09/2022,2022,septiembre,Simulada,2,68450,136900
F-2434,FT-934990,CL-121,PRD-FD025,19/09/2022,2022,septiembre,Simulada,4,150950,603800
F-2435,FT-934990,CL-251,PRD-FD025,19/09/2022,2022,septiembre,Simulada,2,25950,51900
F-2436,FT-934990,CL-154,PRD-FD011,19/09/2022,2022,septiembre,Simulada,3,169950,509850
F-2437,FT-934991,CL-063,PRD-FD037,18/09/2022,2022,septiembre,Simulada,4,26600,106400
F-2438,FT-934992,CL-235,PRD-FD040,17/09/2022,2022,septiembre,Simulada,2,85950,171900
F-2439,FT-934993,CL-009,PRD-FD015,17/09/2022,2022,septiembre,Simulada,1,87950,87950
F-2440,FT-934993,CL-008,PRD-FD023,17/09/2022,2022,septiembre,Simulada,4,87950,351800
F-2441,FT-934993,CL-092,PRD-FD017,17/09/2022,2022,septiembre,Simulada,3,21450,64350
F-2442,FT-934993,CL-071,PRD-FD011,16/09/2022,2022,septiembre,Simulada,1,27300,27300
F-2443,FT-934994,CL-147,PRD-FD024,14/09/2022,2022,septiembre,Simulada,1,18400,18400
F-2444,FT-934994,CL-078,PRD-FD011,14/09/2022,2022,septiembre,Simulada,4,17950,71800
F-2445,FT-934994,CL-089,PRD-FD020,14/09/2022,2022,septiembre,Simulada,1,21950,21950
F-2446,FT-934994,CL-059,PRD-FD021,13/09/2022,2022,septiembre,Simulada,1,48350,48350
F-2447,FT-934995,CL-075,PRD-FD031,13/09/2022,2022,septiembre,Simulada,4,17950,71800
F-2448,FT-934995,CL-187,PRD-FD038,13/09/2022,2022,septiembre,Simulada,3,62950,188850
F-2449,FT-934995,CL-121,PRD-FD007,12/09/2022,2022,septiembre,Simulada,3,10900,32700
F-2450,FT-934996,CL-088,PRD-FD009,12/09/2022,2022,septiembre,Simulada,4,25950,103800
F-2451,FT-934996,CL-136,PRD-FD028,11/09/2022,2022,septiembre,Simulada,3,27300,81900
F-2452,FT-934996,CL-271,PRD-FD024,10/09/2022,2022,septiembre,Simulada,2,11300,22600
F-2453,FT-934996,CL-205,PRD-FD009,10/09/2022,2022,septiembre,Simulada,2,127950,255900
F-2454,FT-934996,CL-194,PRD-FD008,10/09/2022,2022,septiembre,Simulada,3,62950,188850
F-2455,FT-934997,CL-036,PRD-FD032,09/09/2022,2022,septiembre,Simulada,2,11950,23900
F-2456,FT-934997,CL-252,PRD-FD037,08/09/2022,2022,septiembre,Simulada,1,79350,79350
F-2457,FT-934997,CL-167,PRD-FD031,08/09/2022,2022,septiembre,Simulada,1,68950,68950
F-2458,FT-934997,CL-139,PRD-FD008,06/09/2022,2022,septiembre,Simulada,3,25950,77850
F-2459,FT-934998,CL-086,PRD-FD009,06/09/2022,2022,septiembre,Simulada,2,16950,33900
F-2460,FT-934998,CL-223,PRD-FD035,06/09/2022,2022,septiembre,Simulada,4,27300,109200
F-2461,FT-934998,CL-069,PRD-FD025,05/09/2022,2022,septiembre,Simulada,1,21950,21950
F-2462,FT-934998,CL-149,PRD-FD012,05/09/2022,2022,septiembre,Simulada,3,11950,35850
F-2463,FT-934998,CL-275,PRD-FD031,05/09/2022,2022,septiembre,Simulada,2,81050,162100
F-2464,FT-934999,CL-270,PRD-FD010,04/09/2022,2022,septiembre,Simulada,3,169950,509850
F-2465,FT-934999,CL-166,PRD-FD037,03/09/2022,2022,septiembre,Simulada,1,8750,8750
F-2466,FT-934999,CL-009,PRD-FD024,03/09/2022,2022,septiembre,Simulada,2,16950,33900
F-2467,FT-934999,CL-118,PRD-FD006,03/09/2022,2022,septiembre,Simulada,4,21450,85800
F-2468,FT-934999,CL-231,PRD-FD028,02/09/2022,2022,septiembre,Simulada,2,87950,175900
F-2469,FT-935000,CL-033,PRD-FD027,02/09/2022,2022,septiembre,Simulada,2,87950,175900
F-2470,FT-935000,CL-210,PRD-FD028,01/09/2022,2022,septiembre,Simulada,2,9600,19200
F-2471,FT-935000,CL-172,PRD-FD010,01/09/2022,2022,septiembre,Simulada,3,81050,243150
F-2472,FT-935001,CL-117,PRD-FD027,01/09/2022,2022,septiembre,Simulada,3,7950,23850
F-2473,FT-935002,CL-064,PRD-FD032,31/08/2022,2022,agosto,Simulada,2,48350,96700
F-2474,FT-935002,CL-013,PRD-FD038,31/08/2022,2022,agosto,Simulada,3,87950,263850
F-2475,FT-935002,CL-202,PRD-FD003,31/08/2022,2022,agosto,Simulada,1,11300,11300
F-2476,FT-935002,CL-197,PRD-FD027,31/08/2022,2022,agosto,Simulada,1,65950,65950
F-2477,FT-935002,CL-133,PRD-FD024,30/08/2022,2022,agosto,Simulada,2,25950,51900
F-2478,FT-935003,CL-086,PRD-FD021,30/08/2022,2022,agosto,Simulada,3,11950,35850
F-2479,FT-935004,CL-194,PRD-FD019,30/08/2022,2022,agosto,Simulada,3,103950,311850
F-2480,FT-935004,CL-293,PRD-FD005,30/08/2022,2022,agosto,Simulada,2,16950,33900
F-2481,FT-935004,CL-039,PRD-FD031,30/08/2022,2022,agosto,Simulada,1,169950,169950
F-2482,FT-935004,CL-236,PRD-FD028,29/08/2022,2022,agosto,Simulada,3,62950,188850
F-2483,FT-935004,CL-186,PRD-FD035,28/08/2022,2022,agosto,Simulada,4,8750,35000
F-2484,FT-935005,CL-121,PRD-FD016,28/08/2022,2022,agosto,Simulada,1,18400,18400
F-2485,FT-935005,CL-050,PRD-FD034,28/08/2022,2022,agosto,Simulada,3,31408,94224
F-2486,FT-935006,CL-099,PRD-FD027,28/08/2022,2022,agosto,Simulada,4,150950,603800
F-2487,FT-935006,CL-159,PRD-FD002,28/08/2022,2022,agosto,Simulada,4,68450,273800
F-2488,FT-935006,CL-250,PRD-FD019,27/08/2022,2022,agosto,Simulada,3,65950,197850
F-2489,FT-935006,CL-092,PRD-FD018,26/08/2022,2022,agosto,Simulada,2,31408,62816
F-2490,FT-935007,CL-016,PRD-FD022,26/08/2022,2022,agosto,Simulada,1,85950,85950
F-2491,FT-935008,CL-247,PRD-FD004,26/08/2022,2022,agosto,Simulada,2,21950,43900
F-2492,FT-935008,CL-297,PRD-FD008,25/08/2022,2022,agosto,Simulada,1,48350,48350
F-2493,FT-935008,CL-235,PRD-FD034,25/08/2022,2022,agosto,Simulada,3,81050,243150
F-2494,FT-935008,CL-295,PRD-FD031,23/08/2022,2022,agosto,Simulada,4,25950,103800
F-2495,FT-935008,CL-194,PRD-FD009,23/08/2022,2022,agosto,Simulada,4,25950,103800
F-2496,FT-935009,CL-261,PRD-FD030,23/08/2022,2022,agosto,Simulada,1,48950,48950
F-2497,FT-935010,CL-141,PRD-FD025,23/08/2022,2022,agosto,Simulada,4,16950,67800
F-2498,FT-935010,CL-082,PRD-FD040,22/08/2022,2022,agosto,Simulada,2,11950,23900
F-2499,FT-935010,CL-060,PRD-FD033,22/08/2022,2022,agosto,Simulada,4,48950,195800
F-2500,FT-935011,CL-138,PRD-FD021,21/08/2022,2022,agosto,Simulada,1,25950,25950
F-2501,FT-935012,CL-171,PRD-FD034,20/08/2022,2022,agosto,Simulada,1,48350,48350
F-2502,FT-935013,CL-238,PRD-FD017,19/08/2022,2022,agosto,Simulada,3,16950,50850
F-2503,FT-935013,CL-034,PRD-FD013,18/08/2022,2022,agosto,Simulada,3,25950,77850
F-2504,FT-935013,CL-109,PRD-FD036,18/08/2022,2022,agosto,Simulada,4,11300,45200
F-2505,FT-935013,CL-250,PRD-FD027,16/08/2022,2022,agosto,Simulada,4,25950,103800
F-2506,FT-935013,CL-065,PRD-FD013,16/08/2022,2022,agosto,Simulada,2,42550,85100
F-2507,FT-935014,CL-031,PRD-FD025,15/08/2022,2022,agosto,Simulada,1,18400,18400
F-2508,FT-935015,CL-066,PRD-FD033,13/08/2022,2022,agosto,Simulada,2,18400,36800
F-2509,FT-935015,CL-227,PRD-FD033,11/08/2022,2022,agosto,Simulada,3,11300,33900
F-2510,FT-935016,CL-143,PRD-FD006,11/08/2022,2022,agosto,Simulada,4,8750,35000
F-2511,FT-935016,CL-201,PRD-FD037,09/08/2022,2022,agosto,Simulada,3,21450,64350
F-2512,FT-935016,CL-236,PRD-FD034,09/08/2022,2022,agosto,Simulada,3,5520,16560
F-2513,FT-935016,CL-064,PRD-FD010,07/08/2022,2022,agosto,Simulada,4,21950,87800
F-2514,FT-935017,CL-277,PRD-FD016,07/08/2022,2022,agosto,Simulada,2,85950,171900
F-2515,FT-935017,CL-255,PRD-FD018,07/08/2022,2022,agosto,Simulada,4,20950,83800
F-2516,FT-935017,CL-026,PRD-FD021,07/08/2022,2022,agosto,Simulada,1,16500,16500
F-2517,FT-935018,CL-280,PRD-FD031,07/08/2022,2022,agosto,Simulada,4,5520,22080
F-2518,FT-935018,CL-063,PRD-FD029,06/08/2022,2022,agosto,Simulada,4,79350,317400
F-2519,FT-935018,CL-009,PRD-FD015,05/08/2022,2022,agosto,Simulada,3,68450,205350
F-2520,FT-935018,CL-264,PRD-FD031,05/08/2022,2022,agosto,Simulada,1,42550,42550
F-2521,FT-935019,CL-080,PRD-FD019,05/08/2022,2022,agosto,Simulada,2,11300,22600
F-2522,FT-935019,CL-158,PRD-FD003,04/08/2022,2022,agosto,Simulada,1,26600,26600
F-2523,FT-935019,CL-219,PRD-FD003,03/08/2022,2022,agosto,Simulada,3,150950,452850
F-2524,FT-935019,CL-055,PRD-FD036,03/08/2022,2022,agosto,Simulada,1,25950,25950
F-2525,FT-935019,CL-019,PRD-FD035,03/08/2022,2022,agosto,Simulada,3,124080,372240
F-2526,FT-935020,CL-203,PRD-FD021,02/08/2022,2022,agosto,Simulada,1,48950,48950
F-2527,FT-935020,CL-082,PRD-FD019,02/08/2022,2022,agosto,Simulada,2,39950,79900
F-2528,FT-935020,CL-032,PRD-FD035,01/08/2022,2022,agosto,Simulada,3,26500,79500
F-2529,FT-935020,CL-031,PRD-FD017,01/08/2022,2022,agosto,Simulada,1,79350,79350
F-2530,FT-935021,CL-039,PRD-FD020,31/07/2022,2022,julio,Simulada,2,150950,301900
F-2531,FT-935021,CL-287,PRD-FD002,31/07/2022,2022,julio,Simulada,3,25950,77850
F-2532,FT-935021,CL-286,PRD-FD025,31/07/2022,2022,julio,Simulada,2,25950,51900
F-2533,FT-935021,CL-065,PRD-FD020,30/07/2022,2022,julio,Simulada,1,16950,16950
F-2534,FT-935022,CL-158,PRD-FD019,29/07/2022,2022,julio,Simulada,3,18400,55200
F-2535,FT-935023,CL-222,PRD-FD025,29/07/2022,2022,julio,Simulada,2,150950,301900
F-2536,FT-935024,CL-249,PRD-FD019,29/07/2022,2022,julio,Simulada,3,16950,50850
F-2537,FT-935024,CL-262,PRD-FD001,28/07/2022,2022,julio,Simulada,4,68450,273800
F-2538,FT-935024,CL-103,PRD-FD040,27/07/2022,2022,julio,Simulada,3,26600,79800
F-2539,FT-935024,CL-095,PRD-FD026,27/07/2022,2022,julio,Simulada,1,26500,26500
F-2540,FT-935025,CL-065,PRD-FD021,27/07/2022,2022,julio,Simulada,3,25950,77850
F-2541,FT-935025,CL-005,PRD-FD012,27/07/2022,2022,julio,Simulada,2,26500,53000
F-2542,FT-935025,CL-087,PRD-FD037,25/07/2022,2022,julio,Simulada,2,26600,53200
F-2543,FT-935025,CL-222,PRD-FD005,25/07/2022,2022,julio,Simulada,3,62950,188850
F-2544,FT-935025,CL-024,PRD-FD012,25/07/2022,2022,julio,Simulada,3,7950,23850
F-2545,FT-935026,CL-283,PRD-FD016,24/07/2022,2022,julio,Simulada,2,27300,54600
F-2546,FT-935027,CL-047,PRD-FD034,24/07/2022,2022,julio,Simulada,4,85950,343800
F-2547,FT-935027,CL-010,PRD-FD002,23/07/2022,2022,julio,Simulada,3,16500,49500
F-2548,FT-935028,CL-224,PRD-FD020,23/07/2022,2022,julio,Simulada,4,16950,67800
F-2549,FT-935028,CL-196,PRD-FD040,22/07/2022,2022,julio,Simulada,4,124080,496320
F-2550,FT-935029,CL-241,PRD-FD026,21/07/2022,2022,julio,Simulada,2,79350,158700
F-2551,FT-935029,CL-253,PRD-FD023,20/07/2022,2022,julio,Simulada,1,10900,10900
F-2552,FT-935030,CL-218,PRD-FD019,19/07/2022,2022,julio,Simulada,1,26600,26600
F-2553,FT-935030,CL-033,PRD-FD039,19/07/2022,2022,julio,Simulada,4,20950,83800
F-2554,FT-935030,CL-300,PRD-FD037,19/07/2022,2022,julio,Simulada,4,65950,263800
F-2555,FT-935030,CL-153,PRD-FD034,19/07/2022,2022,julio,Simulada,1,127950,127950
F-2556,FT-935030,CL-028,PRD-FD028,19/07/2022,2022,julio,Simulada,4,62950,251800
F-2557,FT-935031,CL-240,PRD-FD034,18/07/2022,2022,julio,Simulada,1,16950,16950
F-2558,FT-935031,CL-236,PRD-FD027,18/07/2022,2022,julio,Simulada,1,87950,87950
F-2559,FT-935031,CL-043,PRD-FD029,17/07/2022,2022,julio,Simulada,1,127950,127950
F-2560,FT-935031,CL-087,PRD-FD004,17/07/2022,2022,julio,Simulada,1,169950,169950
F-2561,FT-935032,CL-079,PRD-FD023,17/07/2022,2022,julio,Simulada,2,16950,33900
F-2562,FT-935032,CL-148,PRD-FD032,15/07/2022,2022,julio,Simulada,2,39950,79900
F-2563,FT-935032,CL-032,PRD-FD007,15/07/2022,2022,julio,Simulada,2,68450,136900
F-2564,FT-935032,CL-154,PRD-FD029,15/07/2022,2022,julio,Simulada,1,169950,169950
F-2565,FT-935032,CL-271,PRD-FD025,15/07/2022,2022,julio,Simulada,4,17950,71800
F-2566,FT-935033,CL-204,PRD-FD007,14/07/2022,2022,julio,Simulada,1,85950,85950
F-2567,FT-935033,CL-237,PRD-FD011,13/07/2022,2022,julio,Simulada,1,21450,21450
F-2568,FT-935033,CL-135,PRD-FD005,12/07/2022,2022,julio,Simulada,2,26500,53000
F-2569,FT-935034,CL-230,PRD-FD003,11/07/2022,2022,julio,Simulada,4,21950,87800
F-2570,FT-935034,CL-040,PRD-FD028,11/07/2022,2022,julio,Simulada,1,127950,127950
F-2571,FT-935034,CL-217,PRD-FD025,11/07/2022,2022,julio,Simulada,4,42550,170200
F-2572,FT-935034,CL-171,PRD-FD033,10/07/2022,2022,julio,Simulada,3,48950,146850
F-2573,FT-935034,CL-046,PRD-FD016,10/07/2022,2022,julio,Simulada,1,68950,68950
F-2574,FT-935035,CL-027,PRD-FD022,10/07/2022,2022,julio,Simulada,3,16950,50850
F-2575,FT-935036,CL-166,PRD-FD024,10/07/2022,2022,julio,Simulada,3,48950,146850
F-2576,FT-935036,CL-274,PRD-FD034,09/07/2022,2022,julio,Simulada,2,17950,35900
F-2577,FT-935036,CL-104,PRD-FD010,09/07/2022,2022,julio,Simulada,4,79350,317400
F-2578,FT-935036,CL-187,PRD-FD035,09/07/2022,2022,julio,Simulada,1,25950,25950
F-2579,FT-935036,CL-068,PRD-FD040,09/07/2022,2022,julio,Simulada,4,42550,170200
F-2580,FT-935037,CL-059,PRD-FD026,08/07/2022,2022,julio,Simulada,1,79350,79350
F-2581,FT-935038,CL-064,PRD-FD001,08/07/2022,2022,julio,Simulada,1,16500,16500
F-2582,FT-935038,CL-112,PRD-FD006,07/07/2022,2022,julio,Simulada,1,7950,7950
F-2583,FT-935038,CL-296,PRD-FD006,07/07/2022,2022,julio,Simulada,2,103950,207900
F-2584,FT-935038,CL-061,PRD-FD029,06/07/2022,2022,julio,Simulada,4,124080,496320
F-2585,FT-935038,CL-097,PRD-FD029,06/07/2022,2022,julio,Simulada,1,11950,11950
F-2586,FT-935039,CL-120,PRD-FD016,05/07/2022,2022,julio,Simulada,1,79350,79350
F-2587,FT-935039,CL-220,PRD-FD005,05/07/2022,2022,julio,Simulada,4,25950,103800
F-2588,FT-935040,CL-272,PRD-FD022,04/07/2022,2022,julio,Simulada,4,103950,415800
F-2589,FT-935040,CL-024,PRD-FD029,04/07/2022,2022,julio,Simulada,3,62950,188850
F-2590,FT-935040,CL-273,PRD-FD021,03/07/2022,2022,julio,Simulada,2,8750,17500
F-2591,FT-935040,CL-238,PRD-FD040,03/07/2022,2022,julio,Simulada,1,124080,124080
F-2592,FT-935040,CL-050,PRD-FD007,03/07/2022,2022,julio,Simulada,3,17950,53850
F-2593,FT-935041,CL-107,PRD-FD013,03/07/2022,2022,julio,Simulada,2,62950,125900
F-2594,FT-935041,CL-249,PRD-FD013,02/07/2022,2022,julio,Simulada,3,68950,206850
F-2595,FT-935041,CL-097,PRD-FD024,02/07/2022,2022,julio,Simulada,2,48950,97900
F-2596,FT-935041,CL-072,PRD-FD035,02/07/2022,2022,julio,Simulada,4,20950,83800
F-2597,FT-935041,CL-022,PRD-FD031,01/07/2022,2022,julio,Simulada,1,25950,25950
F-2598,FT-935042,CL-176,PRD-FD039,30/06/2022,2022,junio,Simulada,1,68950,68950
F-2599,FT-935043,CL-230,PRD-FD035,30/06/2022,2022,junio,Simulada,2,79350,158700
F-2600,FT-935043,CL-057,PRD-FD010,29/06/2022,2022,junio,Simulada,1,16950,16950
F-2601,FT-935043,CL-013,PRD-FD034,29/06/2022,2022,junio,Simulada,3,21950,65850
F-2602,FT-935043,CL-103,PRD-FD016,29/06/2022,2022,junio,Simulada,3,7950,23850
F-2603,FT-935043,CL-154,PRD-FD039,27/06/2022,2022,junio,Simulada,3,26500,79500
F-2604,FT-935044,CL-216,PRD-FD022,27/06/2022,2022,junio,Simulada,4,11300,45200
F-2605,FT-935044,CL-045,PRD-FD006,27/06/2022,2022,junio,Simulada,1,85950,85950
F-2606,FT-935044,CL-206,PRD-FD037,27/06/2022,2022,junio,Simulada,1,7950,7950
F-2607,FT-935044,CL-290,PRD-FD016,26/06/2022,2022,junio,Simulada,2,16950,33900
F-2608,FT-935045,CL-111,PRD-FD029,26/06/2022,2022,junio,Simulada,3,10900,32700
F-2609,FT-935046,CL-233,PRD-FD025,25/06/2022,2022,junio,Simulada,4,127950,511800
F-2610,FT-935047,CL-122,PRD-FD015,25/06/2022,2022,junio,Simulada,3,39950,119850
F-2611,FT-935047,CL-063,PRD-FD021,24/06/2022,2022,junio,Simulada,3,11300,33900
F-2612,FT-935047,CL-234,PRD-FD019,24/06/2022,2022,junio,Simulada,1,21950,21950
F-2613,FT-935048,CL-051,PRD-FD040,24/06/2022,2022,junio,Simulada,4,25950,103800
F-2614,FT-935048,CL-024,PRD-FD018,23/06/2022,2022,junio,Simulada,2,48950,97900
F-2615,FT-935049,CL-017,PRD-FD016,23/06/2022,2022,junio,Simulada,2,16500,33000
F-2616,FT-935049,CL-212,PRD-FD027,23/06/2022,2022,junio,Simulada,1,25950,25950
F-2617,FT-935049,CL-103,PRD-FD031,23/06/2022,2022,junio,Simulada,3,87950,263850
F-2618,FT-935050,CL-045,PRD-FD009,22/06/2022,2022,junio,Realista,3,81050,243150
F-2619,FT-935050,CL-279,PRD-FD034,17/06/2022,2022,junio,Realista,2,18400,36800
F-2620,FT-935051,CL-054,PRD-FD030,17/06/2022,2022,junio,Realista,3,68950,206850
F-2621,FT-935052,CL-003,PRD-FD030,16/06/2022,2022,junio,Realista,2,48350,96700
F-2622,FT-935052,CL-234,PRD-FD018,16/06/2022,2022,junio,Realista,1,8750,8750
F-2623,FT-935053,CL-088,PRD-FD025,16/06/2022,2022,junio,Realista,3,27300,81900
F-2624,FT-935053,CL-091,PRD-FD008,16/06/2022,2022,junio,Realista,2,5520,11040
F-2625,FT-935054,CL-292,PRD-FD020,15/06/2022,2022,junio,Realista,4,26500,106000
F-2626,FT-935054,CL-176,PRD-FD039,15/06/2022,2022,junio,Realista,3,9600,28800
F-2627,FT-935054,CL-034,PRD-FD016,15/06/2022,2022,junio,Realista,4,21450,85800
F-2628,FT-935054,CL-021,PRD-FD018,15/06/2022,2022,junio,Realista,3,42550,127650
F-2629,FT-935054,CL-015,PRD-FD020,13/06/2022,2022,junio,Realista,1,10900,10900
F-2630,FT-935055,CL-237,PRD-FD040,12/06/2022,2022,junio,Realista,4,81050,324200
F-2631,FT-935055,CL-224,PRD-FD025,12/06/2022,2022,junio,Realista,4,10900,43600
F-2632,FT-935055,CL-206,PRD-FD023,11/06/2022,2022,junio,Simulada,1,21450,21450
F-2633,FT-935055,CL-063,PRD-FD010,11/06/2022,2022,junio,Simulada,1,25950,25950
F-2634,FT-935055,CL-163,PRD-FD011,11/06/2022,2022,junio,Simulada,2,68450,136900
F-2635,FT-935056,CL-289,PRD-FD002,09/06/2022,2022,junio,Simulada,4,21450,85800
